Unnamed: 0,Month,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,6-Months,3-Months,1-Month,Sum
388,dead island 2,0.0,3.75,1.25,1.0,1.0,1.5,2.0,2.5,4.5,47.8,16.75,7.75,5.666666666666667,74.47,-24.63,-2.08,95.47
499,mid journey bot discord,31.5,48.5,3.5,7.6,19.25,0.0,0.0,0.0,0.0,0.0,0.0,4.75,9.333333333333334,-64.77,14.08,4.58,92.93
390,dead island 2 steam,0.0,2.0,1.5,0.4,0.75,1.5,2.2,2.25,4.5,47.2,9.25,4.75,5.333333333333333,64.93,-34.62,0.58,81.63
459,ps5 7.0 update,12.5,0.0,3.0,2.0,3.5,2.75,13.0,13.5,27.25,4.0,2.25,4.0,3.333333333333333,30.08,-35.17,-0.67,78.58
385,steam spring sale 2023,0.0,2.0,0.0,0.0,3.75,1.25,1.6,5.75,42.75,6.2,3.5,2.0,0.0,51.6,-49.2,-2.0,68.8
379,steam summer sale 2023,0.5,0.0,0.0,0.0,0.5,0.0,0.2,0.25,0.0,1.6,7.25,47.25,11.666666666666666,67.32,64.32,-35.58,68.72
443,discord voice chat ps5,1.0,1.5,1.5,3.8,2.0,4.25,3.8,2.75,32.0,3.4,4.25,5.25,3.6666666666666665,34.47,-24.98,-1.58,68.17
450,how do i use discord on ps5,0.0,6.75,0.0,0.0,0.0,0.0,14.4,14.25,25.0,0.0,0.0,0.0,0.0,18.1,-39.25,0.0,60.4
79,nyan cat pfp,4.0,0.0,0.0,1.0,29.0,16.0,0.0,1.75,2.25,1.4,0.0,2.25,2.0,-36.35,-1.15,-0.25,55.65
393,hogwarts legacy steam,0.0,0.5,0.25,0.0,0.25,1.25,4.8,37.0,3.75,1.8,1.25,1.25,1.3333333333333333,39.33,-38.72,0.08,53.43
387,steam winter sale 2022,0.0,0.25,0.25,0.6,5.0,41.25,2.0,0.5,0.25,0.2,0.25,0.0,0.0,-48.15,-0.7,0.0,50.55
383,steam deck giveaway,0.0,0.25,0.25,0.0,7.25,27.0,0.2,0.25,0.5,0.4,0.0,0.0,0.3333333333333333,-33.47,-0.82,0.33,36.43
395,steam replay,0.0,0.0,0.0,0.0,0.0,25.25,3.0,0.5,0.5,0.8,0.5,0.5,0.6666666666666666,-24.78,-0.13,0.17,31.72
386,steam replay 2022,0.5,0.25,0.25,0.0,0.0,25.25,2.4,0.5,1.0,0.6,0.25,0.5,0.0,-25.3,-1.35,-0.5,31.0
